//Section   Type   Level   Dur   Skill   Luck   Option   ExcOp	SetOp	JoH	OEx	Socket1	Socket2	Socket3	Socket4	Socket5
8	15	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Storm Crow Armor
8	20	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Thunder Hawk Armor
8	23	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Hurricane Armor
8	32	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Volcano Armor
9	15	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Storm Crow Pants
9	20	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Thunder Hawk Pants
9	23	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Hurricane Pants
9	32	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Volcano Pants
10	15	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Storm Crow Gloves
10	20	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Thunder Hawk Gloves
10	23	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Hurricane Gloves
10	32	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Volcano Gloves
11	15	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Storm Crow Boots
11	20	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Thunder Hawk Boots
11	23	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Hurricane Boots
11	32	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Volcano Boots
0	21	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Bone Blade
0	25	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Flameberge
12	13	0	0	0	1	0	0	0	0	0	255	255	255	255	255	//Orb of Impale
12	16	0	0	0	1	0	0	0	0	0	255	255	255	255	255	//Orb of Fire Slash
12	47	0	0	0	1	0	0	0	0	0	255	255	255	255	255	//Crystal of Flame Strike
end
