//Section   Type   Level   Dur   Skill   Luck   Option   ExcOp	SetOp	JoH	OEx	Socket1	Socket2	Socket3	Socket4	Socket5
7	10	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Vine Helm
7	11	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Silk Helm
7	12	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Wind Helm
7	13	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Spirit Helm
8	10	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Vine Armor
8	11	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Silk Armor
8	12	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Wind Armor
8	13	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Spirit Armor
9	10	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Vine Pants
9	11	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Silk Pants
9	12	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Wind Pants
9	13	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Spirit Pants
10	10	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Vine Gloves
10	11	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Silk Gloves
10	12	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Wind Gloves
10	13	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Spirit Gloves
11	10	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Vine Boots
11	11	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Silk Boots
11	12	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Wind Boots
11	13	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Spirit Boots
12	8	0	0	0	0	0	0	0	0	0	255	255	255	255	255	//Healing Orb
12	9	0	0	0	0	0	0	0	0	0	255	255	255	255	255	//Orb of Greater Fortitude
12	10	0	0	0	0	0	0	0	0	0	255	255	255	255	255	//Orb of Greater Damage
12	11	0	0	0	0	0	0	0	0	0	255	255	255	255	255	//Orb of Summoning
12	17	0	0	0	0	0	0	0	0	0	255	255	255	255	255	//Orb of Penetration
12	18	0	0	0	0	0	0	0	0	0	255	255	255	255	255	//Orb of Ice Arrow
12	45	0	0	0	0	0	0	0	0	0	255	255	255	255	255	//Crystal of Multi-Shot
12	46	0	0	0	0	0	0	0	0	0	255	255	255	255	255	//Crystal of Recovery
4	7	5	0	0	0	0	0	0	0	0	255	255	255	255	255	//Bolt
4	15	5	0	0	0	0	0	0	0	0	255	255	255	255	255	//Arrow
end
