//Section   Type   Level   Dur   Skill   Luck   Option   ExcOp	SetOp	JoH	OEx	Socket1	Socket2	Socket3	Socket4	Socket5
7	6	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Scale Helm
7	8	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Brass Helm
7	9	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Plate Helm
7	0	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Bronze Helm
8	6	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Scale Armor
8	8	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Brass Armor
8	9	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Plate Armor
8	0	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Bronze Armor
9	6	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Scale Pants
9	8	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Brass Pants
9	9	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Plate Pants
9	0	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Bronze Pants
10	6	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Scale Gloves
10	8	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Brass Gloves
10	9	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Plate Gloves
10	0	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Bronze Gloves
11	6	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Scale Boots
11	8	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Brass Boots
11	9	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Plate Boots
11	0	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Bronze Boots
0	4	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Sword of Assassin
0	3	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Katana
0	14	15	255	1	1	7	63	0	0	0	255	255	255	255	255	//Lighting Sword
12	7	0	100	0	1	0	0	0	0	0	255	255	255	255	255	//Orb of Twisting Slash
12	12	0	0	0	1	0	0	0	0	0	255	255	255	255	255	//Orb of Rageful Blow
12	13	0	0	0	1	0	0	0	0	0	255	255	255	255	255	//Orb of Impale
12	14	0	0	0	1	0	0	0	0	0	255	255	255	255	255	//Orb of Greater Fortitude
12	19	0	0	0	1	0	0	0	0	0	255	255	255	255	255	//Orb of Death Stab
12	44	0	0	0	1	0	0	0	0	0	255	255	255	255	255	//Crystal of Destruction
end
